src_bytes,dst_bytes,rischio,timestamp
198,810,0,2023-01-17 15:37:00
0,0,0,2023-01-17 15:38:00
0,0,0,2023-01-17 15:39:00
13239,0,3,2023-01-17 15:40:00
234,1075,0,2023-01-17 15:41:00
0,0,0,2023-01-17 15:42:00
520,0,1,2023-01-17 15:43:00
100,0,1,2023-01-17 15:44:00
0,0,0,2023-01-17 15:45:00
0,0,0,2023-01-17 15:46:00
201,43347,0,2023-01-17 15:47:00
0,0,0,2023-01-17 15:48:00
147,0,1,2023-01-17 15:49:00
301,511,0,2023-01-17 15:50:00
214,660,0,2023-01-17 15:51:00
8,0,0,2023-01-17 15:52:00
263,1053,0,2023-01-17 15:53:00
0,0,0,2023-01-17 15:54:00
0,0,0,2023-01-17 15:55:00
819,334,0,2023-01-17 15:56:00
0,0,0,2023-01-17 15:57:00
1119,329,0,2023-01-17 15:58:00
220,2486,0,2023-01-17 15:59:00
0,0,0,2023-01-17 16:00:00
1480,0,1,2023-01-17 16:01:00
0,0,0,2023-01-17 16:02:00
0,0,0,2023-01-17 16:03:00
1302,334,0,2023-01-17 16:04:00
28,0,1,2023-01-17 16:05:00
1032,0,1,2023-01-17 16:06:00
0,0,0,2023-01-17 16:07:00
0,0,0,2023-01-17 16:08:00
1,0,1,2023-01-17 16:09:00
0,0,0,2023-01-17 16:10:00
303,3629,0,2023-01-17 16:11:00
373,345,0,2023-01-17 16:12:00
68,0,1,2023-01-17 16:13:00
1981,333,0,2023-01-17 16:14:00
74,0,0,2023-01-17 16:15:00
0,0,0,2023-01-17 16:16:00
0,0,0,2023-01-17 16:17:00
0,0,0,2023-01-17 16:18:00
0,0,0,2023-01-17 16:19:00
1,0,0,2023-01-17 16:20:00
8,0,1,2023-01-17 16:21:00
44,44,1,2023-01-17 16:22:00
339,284,0,2023-01-17 16:23:00
0,0,0,2023-01-17 16:24:00
0,0,0,2023-01-17 16:25:00
0,0,0,2023-01-17 16:26:00
325,5583,0,2023-01-17 16:27:00
46,77,1,2023-01-17 16:28:00
207,700,0,2023-01-17 16:29:00
314,396,0,2023-01-17 16:30:00
0,0,0,2023-01-17 16:31:00
0,0,0,2023-01-17 16:32:00
336,11283,0,2023-01-17 16:33:00
230,296,0,2023-01-17 16:34:00
0,0,0,2023-01-17 16:35:00
0,0,0,2023-01-17 16:36:00
229,1003,0,2023-01-17 16:37:00
8,138,0,2023-01-17 16:38:00
147,0,1,2023-01-17 16:39:00
0,0,0,2023-01-17 16:40:00
0,0,0,2023-01-17 16:41:00
229,182,0,2023-01-17 16:42:00
0,0,0,2023-01-17 16:43:00
0,0,0,2023-01-17 16:44:00
71,0,0,2023-01-17 16:45:00
213,2019,0,2023-01-17 16:46:00
322,1564,0,2023-01-17 16:47:00
0,0,0,2023-01-17 16:48:00
145,105,1,2023-01-17 16:49:00
289,2920,0,2023-01-17 16:50:00
0,0,0,2023-01-17 16:51:00
227,2809,0,2023-01-17 16:52:00
1103,336,0,2023-01-17 16:53:00
319,525,0,2023-01-17 16:54:00
45,82,1,2023-01-17 16:55:00
0,0,0,2023-01-17 16:56:00
59,0,0,2023-01-17 16:57:00
209,315,0,2023-01-17 16:58:00
8,313,0,2023-01-17 16:59:00
8,0,1,2023-01-17 17:00:00
1415,364,0,2023-01-17 17:01:00
0,0,0,2023-01-17 17:02:00
333,1832,0,2023-01-17 17:03:00
35,91,1,2023-01-17 17:04:00
246,757,0,2023-01-17 17:05:00
28,0,1,2023-01-17 17:06:00
0,0,0,2023-01-17 17:07:00
283,324,0,2023-01-17 17:08:00
569,333,0,2023-01-17 17:09:00
2117,328,0,2023-01-17 17:10:00
30,0,1,2023-01-17 17:11:00
0,0,0,2023-01-17 17:12:00
8,0,1,2023-01-17 17:13:00
332,2344,0,2023-01-17 17:14:00
219,3100,0,2023-01-17 17:15:00
1,0,1,2023-01-17 17:16:00
0,0,0,2023-01-17 17:17:00
0,0,0,2023-01-17 17:18:00
295,1215,0,2023-01-17 17:19:00
0,0,0,2023-01-17 17:20:00
0,0,0,2023-01-17 17:21:00
0,0,0,2023-01-17 17:22:00
0,0,0,2023-01-17 17:23:00
0,0,0,2023-01-17 17:24:00
0,0,0,2023-01-17 17:25:00
326,14483,0,2023-01-17 17:26:00
0,0,0,2023-01-17 17:27:00
0,0,0,2023-01-17 17:28:00
0,0,0,2023-01-17 17:29:00
0,0,0,2023-01-17 17:30:00
271,823,0,2023-01-17 17:31:00
0,0,0,2023-01-17 17:32:00
0,0,0,2023-01-17 17:33:00
1299,389,0,2023-01-17 17:34:00
0,0,0,2023-01-17 17:35:00
0,0,0,2023-01-17 17:36:00
0,0,0,2023-01-17 17:37:00
0,0,0,2023-01-17 17:38:00
33,33,1,2023-01-17 17:39:00
45,71,1,2023-01-17 17:40:00
0,0,0,2023-01-17 17:41:00
202,128,0,2023-01-17 17:42:00
270,7321,0,2023-01-17 17:43:00
45,114,1,2023-01-17 17:44:00
1,0,0,2023-01-17 17:45:00
0,0,0,2023-01-17 17:46:00
516,4,1,2023-01-17 17:47:00
0,0,0,2023-01-17 17:48:00
0,0,0,2023-01-17 17:49:00
243,1226,0,2023-01-17 17:50:00
0,0,0,2023-01-17 17:51:00
0,0,0,2023-01-17 17:52:00
329,6148,0,2023-01-17 17:53:00
0,0,0,2023-01-17 17:54:00
0,0,0,2023-01-17 17:55:00
0,0,0,2023-01-17 17:56:00
199,8564,0,2023-01-17 17:57:00
202,1296,0,2023-01-17 17:58:00
1,0,0,2023-01-17 17:59:00
200,337,0,2023-01-17 18:00:00
275,2295,0,2023-01-17 18:01:00
0,0,0,2023-01-17 18:02:00
0,0,0,2023-01-17 18:03:00
202,1032,0,2023-01-17 18:04:00
1346,329,0,2023-01-17 18:05:00
289,525,0,2023-01-17 18:06:00
46,46,1,2023-01-17 18:07:00
0,0,0,2023-01-17 18:08:00
216,10622,0,2023-01-17 18:09:00
0,0,0,2023-01-17 18:10:00
0,0,0,2023-01-17 18:11:00
13772,0,3,2023-01-17 18:12:00
235,1211,0,2023-01-17 18:13:00
0,0,0,2023-01-17 18:14:00
253,468,0,2023-01-17 18:15:00
289,6672,0,2023-01-17 18:16:00
0,0,0,2023-01-17 18:17:00
225,829,0,2023-01-17 18:18:00
8,0,1,2023-01-17 18:19:00
641,0,0,2023-01-17 18:20:00
567,0,0,2023-01-17 18:21:00
0,0,0,2023-01-17 18:22:00
0,0,0,2023-01-17 18:23:00
301,1779,0,2023-01-17 18:24:00
43,133,1,2023-01-17 18:25:00
354,3540,0,2023-01-17 18:26:00
1032,0,1,2023-01-17 18:27:00
614,329,0,2023-01-17 18:28:00
224,2649,0,2023-01-17 18:29:00
0,0,0,2023-01-17 18:30:00
8,0,1,2023-01-17 18:31:00
259,749,0,2023-01-17 18:32:00
42,108,1,2023-01-17 18:33:00
0,0,0,2023-01-17 18:34:00
323,609,0,2023-01-17 18:35:00
30,0,1,2023-01-17 18:36:00
383,0,0,2023-01-17 18:37:00
316,354,0,2023-01-17 18:38:00
0,0,0,2023-01-17 18:39:00
42,116,1,2023-01-17 18:40:00
288,726,0,2023-01-17 18:41:00
277,56851,0,2023-01-17 18:42:00
1807,454,0,2023-01-17 18:43:00
45,138,1,2023-01-17 18:44:00
1,0,1,2023-01-17 18:45:00
195,40975,0,2023-01-17 18:46:00
208,2067,0,2023-01-17 18:47:00
305,516,0,2023-01-17 18:48:00
0,0,0,2023-01-17 18:49:00
520,0,1,2023-01-17 18:50:00
884,0,0,2023-01-17 18:51:00
0,0,0,2023-01-17 18:52:00
341,611,0,2023-01-17 18:53:00
0,0,0,2023-01-17 18:54:00
264,2055,0,2023-01-17 18:55:00
1032,0,1,2023-01-17 18:56:00
207,1511,0,2023-01-17 18:57:00
0,0,0,2023-01-17 18:58:00
0,0,0,2023-01-17 18:59:00
324,10957,0,2023-01-17 19:00:00
0,0,0,2023-01-17 19:01:00
0,0,0,2023-01-17 19:02:00
0,0,0,2023-01-17 19:03:00
205,1042,0,2023-01-17 19:04:00
0,0,0,2023-01-17 19:05:00
0,0,0,2023-01-17 19:06:00
224,1636,0,2023-01-17 19:07:00
0,0,0,2023-01-17 19:08:00
241,702,0,2023-01-17 19:09:00
802,329,0,2023-01-17 19:10:00
0,0,0,2023-01-17 19:11:00
0,0,0,2023-01-17 19:12:00
1030,0,0,2023-01-17 19:13:00
105,146,1,2023-01-17 19:14:00
255,37867,0,2023-01-17 19:15:00
324,290,0,2023-01-17 19:16:00
0,0,0,2023-01-17 19:17:00
1032,0,1,2023-01-17 19:18:00
0,0,0,2023-01-17 19:19:00
1,0,1,2023-01-17 19:20:00
0,0,0,2023-01-17 19:21:00
244,515,0,2023-01-17 19:22:00
252,0,0,2023-01-17 19:23:00
4263,365,0,2023-01-17 19:24:00
222,866,0,2023-01-17 19:25:00
1363,0,0,2023-01-17 19:26:00
0,0,0,2023-01-17 19:27:00
0,0,0,2023-01-17 19:28:00
211,1719,0,2023-01-17 19:29:00
383,0,0,2023-01-17 19:30:00
0,0,0,2023-01-17 19:31:00
225,2445,0,2023-01-17 19:32:00
748,0,0,2023-01-17 19:33:00
0,0,0,2023-01-17 19:34:00
0,0,0,2023-01-17 19:35:00
298,711,0,2023-01-17 19:36:00
0,0,0,2023-01-17 19:37:00
151,193,0,2023-01-17 19:38:00
347,4960,0,2023-01-17 19:39:00
293,259,0,2023-01-17 19:40:00
0,0,0,2023-01-17 19:41:00
45,45,1,2023-01-17 19:42:00
54540,8314,3,2023-01-17 19:43:00
48,48,1,2023-01-17 19:44:00
216,710,0,2023-01-17 19:45:00
758,330,0,2023-01-17 19:46:00
423,705,0,2023-01-17 19:47:00
146,0,1,2023-01-17 19:48:00
0,0,0,2023-01-17 19:49:00
0,0,0,2023-01-17 19:50:00
7162,0,3,2023-01-17 19:51:00
0,0,0,2023-01-17 19:52:00
0,0,0,2023-01-17 19:53:00
45,138,1,2023-01-17 19:54:00
0,0,0,2023-01-17 19:55:00
1032,0,1,2023-01-17 19:56:00
234,23776,0,2023-01-17 19:57:00
8,0,1,2023-01-17 19:58:00
0,0,0,2023-01-17 19:59:00
105,146,1,2023-01-17 20:00:00
292,2762,0,2023-01-17 20:01:00
350,1483,0,2023-01-17 20:02:00
231,844,0,2023-01-17 20:03:00
44,44,1,2023-01-17 20:04:00
0,0,0,2023-01-17 20:05:00
1,0,1,2023-01-17 20:06:00
45,45,1,2023-01-17 20:07:00
0,0,0,2023-01-17 20:08:00
30,30,1,2023-01-17 20:09:00
2552,330,0,2023-01-17 20:10:00
340,314,0,2023-01-17 20:11:00
0,0,0,2023-01-17 20:12:00
204,1109,0,2023-01-17 20:13:00
167,0,0,2023-01-17 20:14:00
0,0,0,2023-01-17 20:15:00
8,0,1,2023-01-17 20:16:00
0,4,0,2023-01-17 20:17:00
309,390,0,2023-01-17 20:18:00
43,0,0,2023-01-17 20:19:00
0,0,0,2023-01-17 20:20:00
0,0,0,2023-01-17 20:21:00
0,0,0,2023-01-17 20:22:00
298,6515,0,2023-01-17 20:23:00
1032,0,1,2023-01-17 20:24:00
0,0,0,2023-01-17 20:25:00
318,2965,0,2023-01-17 20:26:00
223,5316,0,2023-01-17 20:27:00
1,0,1,2023-01-17 20:28:00
319,9569,0,2023-01-17 20:29:00
42,42,1,2023-01-17 20:30:00
285,3005,0,2023-01-17 20:31:00
8,0,1,2023-01-17 20:32:00
146,0,1,2023-01-17 20:33:00
0,0,0,2023-01-17 20:34:00
295,3350,0,2023-01-17 20:35:00
0,0,0,2023-01-17 20:36:00
0,0,0,2023-01-17 20:37:00
0,0,0,2023-01-17 20:38:00
0,0,0,2023-01-17 20:39:00
1576,330,0,2023-01-17 20:40:00
208,396,0,2023-01-17 20:41:00
218,302,0,2023-01-17 20:42:00
201,1058,0,2023-01-17 20:43:00
0,0,0,2023-01-17 20:44:00
54540,8314,3,2023-01-17 20:45:00
0,0,0,2023-01-17 20:46:00
0,0,0,2023-01-17 20:47:00
0,0,0,2023-01-17 20:48:00
0,0,0,2023-01-17 20:49:00
981,330,0,2023-01-17 20:50:00
312,284,0,2023-01-17 20:51:00
8,0,1,2023-01-17 20:52:00
1,0,1,2023-01-17 20:53:00
218,1721,0,2023-01-17 20:54:00
317,3245,0,2023-01-17 20:55:00
0,0,0,2023-01-17 20:56:00
208,706,0,2023-01-17 20:57:00
250,683,0,2023-01-17 20:58:00
0,0,0,2023-01-17 20:59:00
0,0,0,2023-01-17 21:00:00
0,0,0,2023-01-17 21:01:00
210,105,0,2023-01-17 21:02:00
46,46,1,2023-01-17 21:03:00
0,0,0,2023-01-17 21:04:00
0,0,0,2023-01-17 21:05:00
173,11889,0,2023-01-17 21:06:00
1214,0,0,2023-01-17 21:07:00
44,44,1,2023-01-17 21:08:00
37,97,1,2023-01-17 21:09:00
1348,331,0,2023-01-17 21:10:00
230,27137,0,2023-01-17 21:11:00
105,145,1,2023-01-17 21:12:00
260,389,0,2023-01-17 21:13:00
1032,0,1,2023-01-17 21:14:00
0,0,0,2023-01-17 21:15:00
0,0,0,2023-01-17 21:16:00
0,0,0,2023-01-17 21:17:00
213,7203,0,2023-01-17 21:18:00
0,0,0,2023-01-17 21:19:00
201,4080,0,2023-01-17 21:20:00
45,111,1,2023-01-17 21:21:00
0,0,0,2023-01-17 21:22:00
331,1907,0,2023-01-17 21:23:00
0,0,0,2023-01-17 21:24:00
0,0,0,2023-01-17 21:25:00
985,332,0,2023-01-17 21:26:00
284,5989,0,2023-01-17 21:27:00
8,0,1,2023-01-17 21:28:00
0,0,0,2023-01-17 21:29:00
269,10229,0,2023-01-17 21:30:00
329,3432,0,2023-01-17 21:31:00
0,0,0,2023-01-17 21:32:00
43,74,1,2023-01-17 21:33:00
241,774,0,2023-01-17 21:34:00
290,3084,0,2023-01-17 21:35:00
0,0,0,2023-01-17 21:36:00
0,0,0,2023-01-17 21:37:00
350,280,0,2023-01-17 21:38:00
0,0,0,2023-01-17 21:39:00
0,0,0,2023-01-17 21:40:00
0,0,0,2023-01-17 21:41:00
260,774,0,2023-01-17 21:42:00
1,0,1,2023-01-17 21:43:00
0,0,0,2023-01-17 21:44:00
36256,5840,3,2023-01-17 21:45:00
45,130,1,2023-01-17 21:46:00
246,0,0,2023-01-17 21:47:00
37,118,1,2023-01-17 21:48:00
0,0,0,2023-01-17 21:49:00
256,870,0,2023-01-17 21:50:00
0,0,0,2023-01-17 21:51:00
32,0,1,2023-01-17 21:52:00
1381,340,0,2023-01-17 21:53:00
0,0,0,2023-01-17 21:54:00
810,326,0,2023-01-17 21:55:00
227,392,0,2023-01-17 21:56:00
242,198,0,2023-01-17 21:57:00
334,0,0,2023-01-17 21:58:00
1077,331,0,2023-01-17 21:59:00
105,146,1,2023-01-17 22:00:00
0,0,0,2023-01-17 22:01:00
0,0,0,2023-01-17 22:02:00
0,0,0,2023-01-17 22:03:00
0,0,0,2023-01-17 22:04:00
54540,8314,3,2023-01-17 22:05:00
147,105,1,2023-01-17 22:06:00
0,0,0,2023-01-17 22:07:00
237,4428,0,2023-01-17 22:08:00
343,4154,0,2023-01-17 22:09:00
147,105,1,2023-01-17 22:10:00
1032,0,1,2023-01-17 22:11:00
715,329,0,2023-01-17 22:12:00
202,4768,0,2023-01-17 22:13:00
242,3189,0,2023-01-17 22:14:00
142,26866,0,2023-01-17 22:15:00
0,0,0,2023-01-17 22:16:00
0,0,0,2023-01-17 22:17:00
0,0,0,2023-01-17 22:18:00
0,0,0,2023-01-17 22:19:00
0,0,0,2023-01-17 22:20:00
1,0,0,2023-01-17 22:21:00
0,0,0,2023-01-17 22:22:00
0,0,0,2023-01-17 22:23:00
22,75,1,2023-01-17 22:24:00
0,0,0,2023-01-17 22:25:00
0,0,0,2023-01-17 22:26:00
425,0,0,2023-01-17 22:27:00
641,0,0,2023-01-17 22:28:00
0,0,0,2023-01-17 22:29:00
229,861,0,2023-01-17 22:30:00
186,619,0,2023-01-17 22:31:00
78,0,1,2023-01-17 22:32:00
0,0,0,2023-01-17 22:33:00
78,0,1,2023-01-17 22:34:00
1495,4152,0,2023-01-17 22:35:00
0,0,0,2023-01-17 22:36:00
44,128,1,2023-01-17 22:37:00
1649,336,0,2023-01-17 22:38:00
42,42,1,2023-01-17 22:39:00
201,543,0,2023-01-17 22:40:00
0,0,0,2023-01-17 22:41:00
1032,0,1,2023-01-17 22:42:00
42,108,1,2023-01-17 22:43:00
249,774,0,2023-01-17 22:44:00
46,117,1,2023-01-17 22:45:00
5336,0,3,2023-01-17 22:46:00
44,132,1,2023-01-17 22:47:00
0,0,0,2023-01-17 22:48:00
185,11380,0,2023-01-17 22:49:00
338,11868,0,2023-01-17 22:50:00
331,2512,0,2023-01-17 22:51:00
0,0,0,2023-01-17 22:52:00
42,42,1,2023-01-17 22:53:00
285,12884,0,2023-01-17 22:54:00
1187,411,0,2023-01-17 22:55:00
227,498,0,2023-01-17 22:56:00
0,5151385,0,2023-01-17 22:57:00
0,0,0,2023-01-17 22:58:00
30,0,1,2023-01-17 22:59:00
185,7225,0,2023-01-17 23:00:00
1,0,1,2023-01-17 23:01:00
28,0,1,2023-01-17 23:02:00
0,0,0,2023-01-17 23:03:00
239,546,0,2023-01-17 23:04:00
0,0,0,2023-01-17 23:05:00
318,8075,0,2023-01-17 23:06:00
1032,0,1,2023-01-17 23:07:00
194,4218,0,2023-01-17 23:08:00
328,2701,0,2023-01-17 23:09:00
0,0,0,2023-01-17 23:10:00
0,0,0,2023-01-17 23:11:00
0,0,0,2023-01-17 23:12:00
333,1384,0,2023-01-17 23:13:00
0,0,0,2023-01-17 23:14:00
0,0,0,2023-01-17 23:15:00
0,0,0,2023-01-17 23:16:00
0,0,0,2023-01-17 23:17:00
45,74,1,2023-01-17 23:18:00
0,0,0,2023-01-17 23:19:00
417,7339,0,2023-01-17 23:20:00
105,147,1,2023-01-17 23:21:00
0,0,0,2023-01-17 23:22:00
44,73,1,2023-01-17 23:23:00
0,0,0,2023-01-17 23:24:00
303,622,0,2023-01-17 23:25:00
0,0,0,2023-01-17 23:26:00
257,125015,0,2023-01-17 23:27:00
0,0,0,2023-01-17 23:28:00
357,2547,0,2023-01-17 23:29:00
328,294,0,2023-01-17 23:30:00
147,0,1,2023-01-17 23:31:00
44,139,1,2023-01-17 23:32:00
0,0,0,2023-01-17 23:33:00
271,10615,0,2023-01-17 23:34:00
6,139,0,2023-01-17 23:35:00
798,330,0,2023-01-17 23:36:00
0,0,0,2023-01-17 23:37:00
0,0,0,2023-01-17 23:38:00
0,0,0,2023-01-17 23:39:00
696,363,0,2023-01-17 23:40:00
349,2578,0,2023-01-17 23:41:00
0,0,0,2023-01-17 23:42:00
0,0,0,2023-01-17 23:43:00
0,0,0,2023-01-17 23:44:00
231,2842,0,2023-01-17 23:45:00
1544,479,0,2023-01-17 23:46:00
28,0,1,2023-01-17 23:47:00
46,46,1,2023-01-17 23:48:00
1480,0,1,2023-01-17 23:49:00
0,0,0,2023-01-17 23:50:00
287,892,0,2023-01-17 23:51:00
28,0,1,2023-01-17 23:52:00
0,0,0,2023-01-17 23:53:00
0,0,0,2023-01-17 23:54:00
0,0,0,2023-01-17 23:55:00
0,0,0,2023-01-17 23:56:00
236,13503,0,2023-01-17 23:57:00
0,0,0,2023-01-17 23:58:00
0,0,0,2023-01-17 23:59:00
1032,0,1,2023-01-18 00:00:00
0,0,0,2023-01-18 00:01:00
0,0,0,2023-01-18 00:02:00
0,0,0,2023-01-18 00:03:00
187,312,0,2023-01-18 00:04:00
172,0,0,2023-01-18 00:05:00
198,1643,0,2023-01-18 00:06:00
240,397,0,2023-01-18 00:07:00
0,0,0,2023-01-18 00:08:00
0,0,0,2023-01-18 00:09:00
1032,0,1,2023-01-18 00:10:00
1032,0,1,2023-01-18 00:11:00
0,0,0,2023-01-18 00:12:00
0,0,0,2023-01-18 00:13:00
214,16564,0,2023-01-18 00:14:00
0,0,0,2023-01-18 00:15:00
44,131,1,2023-01-18 00:16:00
43,129,1,2023-01-18 00:17:00
313,406,0,2023-01-18 00:18:00
0,0,0,2023-01-18 00:19:00
8,0,1,2023-01-18 00:20:00
334,0,0,2023-01-18 00:21:00
0,0,0,2023-01-18 00:22:00
5173,7962,3,2023-01-18 00:23:00
1464,336,0,2023-01-18 00:24:00
227,327,0,2023-01-18 00:25:00
0,0,0,2023-01-18 00:26:00
44,75,1,2023-01-18 00:27:00
44,44,1,2023-01-18 00:28:00
0,0,0,2023-01-18 00:29:00
1249,303,0,2023-01-18 00:30:00
0,0,0,2023-01-18 00:31:00
737,333,0,2023-01-18 00:32:00
0,0,0,2023-01-18 00:33:00
225,2599,0,2023-01-18 00:34:00
0,0,0,2023-01-18 00:35:00
1,0,1,2023-01-18 00:36:00
288,1376,0,2023-01-18 00:37:00
0,0,0,2023-01-18 00:38:00
215,1080,0,2023-01-18 00:39:00
201,1263,0,2023-01-18 00:40:00
0,0,0,2023-01-18 00:41:00
343,12777,0,2023-01-18 00:42:00
218,20131,0,2023-01-18 00:43:00
0,0,0,2023-01-18 00:44:00
145,105,1,2023-01-18 00:45:00
236,35147,0,2023-01-18 00:46:00
268,2974,0,2023-01-18 00:47:00
42,129,1,2023-01-18 00:48:00
1396,335,0,2023-01-18 00:49:00
1,0,0,2023-01-18 00:50:00
28,0,1,2023-01-18 00:51:00
0,0,0,2023-01-18 00:52:00
0,0,0,2023-01-18 00:53:00
316,1284,0,2023-01-18 00:54:00
0,0,0,2023-01-18 00:55:00
1032,0,1,2023-01-18 00:56:00
8,0,1,2023-01-18 00:57:00
0,0,0,2023-01-18 00:58:00
0,0,0,2023-01-18 00:59:00
0,0,0,2023-01-18 01:00:00
1,0,1,2023-01-18 01:01:00
0,0,0,2023-01-18 01:02:00
42,74,1,2023-01-18 01:03:00
0,0,0,2023-01-18 01:04:00
315,5323,0,2023-01-18 01:05:00
0,0,0,2023-01-18 01:06:00
326,1380,0,2023-01-18 01:07:00
210,626,0,2023-01-18 01:08:00
241,2631,0,2023-01-18 01:09:00
12715,1459,3,2023-01-18 01:10:00
0,0,0,2023-01-18 01:11:00
44,130,1,2023-01-18 01:12:00
0,0,0,2023-01-18 01:13:00
332,254,0,2023-01-18 01:14:00
0,0,0,2023-01-18 01:15:00
0,0,0,2023-01-18 01:16:00
30,0,1,2023-01-18 01:17:00
252,331,0,2023-01-18 01:18:00
0,0,0,2023-01-18 01:19:00
214,21815,0,2023-01-18 01:20:00
232,347,0,2023-01-18 01:21:00
0,0,0,2023-01-18 01:22:00
8,0,1,2023-01-18 01:23:00
45,127,1,2023-01-18 01:24:00
0,0,0,2023-01-18 01:25:00
0,0,0,2023-01-18 01:26:00
0,0,0,2023-01-18 01:27:00
1210,2447,0,2023-01-18 01:28:00
0,0,0,2023-01-18 01:29:00
225,2445,0,2023-01-18 01:30:00
0,0,0,2023-01-18 01:31:00
0,0,0,2023-01-18 01:32:00
0,0,0,2023-01-18 01:33:00
0,0,0,2023-01-18 01:34:00
45,135,1,2023-01-18 01:35:00
234,1580,0,2023-01-18 01:36:00
0,0,0,2023-01-18 01:37:00
0,0,0,2023-01-18 01:38:00
10272,0,3,2023-01-18 01:39:00
34,0,1,2023-01-18 01:40:00
0,0,0,2023-01-18 01:41:00
8,0,1,2023-01-18 01:42:00
46,128,1,2023-01-18 01:43:00
333,2019,0,2023-01-18 01:44:00
0,0,0,2023-01-18 01:45:00
0,0,0,2023-01-18 01:46:00
15722,0,3,2023-01-18 01:47:00
324,3461,0,2023-01-18 01:48:00
214,1651,0,2023-01-18 01:49:00
1804,364,0,2023-01-18 01:50:00
159,8391,0,2023-01-18 01:51:00
0,1587,0,2023-01-18 01:52:00
253,1001,0,2023-01-18 01:53:00
333,406,0,2023-01-18 01:54:00
0,0,0,2023-01-18 01:55:00
339,284,0,2023-01-18 01:56:00
220,1158,0,2023-01-18 01:57:00
171,3070,0,2023-01-18 01:58:00
0,0,0,2023-01-18 01:59:00
216,1722,0,2023-01-18 02:00:00
0,0,0,2023-01-18 02:01:00
232,12922,0,2023-01-18 02:02:00
0,0,0,2023-01-18 02:03:00
0,0,0,2023-01-18 02:04:00
0,0,0,2023-01-18 02:05:00
123,0,1,2023-01-18 02:06:00
233,1075,0,2023-01-18 02:07:00
44,44,1,2023-01-18 02:08:00
0,0,0,2023-01-18 02:09:00
235,466,0,2023-01-18 02:10:00
1895,336,0,2023-01-18 02:11:00
315,599,0,2023-01-18 02:12:00
250,2577,0,2023-01-18 02:13:00
9,140,0,2023-01-18 02:14:00
1987,333,0,2023-01-18 02:15:00
0,0,0,2023-01-18 02:16:00
0,0,0,2023-01-18 02:17:00
0,0,0,2023-01-18 02:18:00
0,0,0,2023-01-18 02:19:00
222,1719,0,2023-01-18 02:20:00
216,1735,0,2023-01-18 02:21:00
0,0,0,2023-01-18 02:22:00
44,44,1,2023-01-18 02:23:00
0,0,0,2023-01-18 02:24:00
0,0,0,2023-01-18 02:25:00
46,46,1,2023-01-18 02:26:00
249,677,0,2023-01-18 02:27:00
214,1319,0,2023-01-18 02:28:00
516,4,1,2023-01-18 02:29:00
207,6463,0,2023-01-18 02:30:00
1,0,1,2023-01-18 02:31:00
296,301,0,2023-01-18 02:32:00
0,0,0,2023-01-18 02:33:00
45,138,1,2023-01-18 02:34:00
296,1497,0,2023-01-18 02:35:00
0,0,0,2023-01-18 02:36:00
0,0,0,2023-01-18 02:37:00
301,587,0,2023-01-18 02:38:00
0,0,0,2023-01-18 02:39:00
0,0,0,2023-01-18 02:40:00
8,0,1,2023-01-18 02:41:00
520,0,1,2023-01-18 02:42:00
1032,0,1,2023-01-18 02:43:00
0,0,0,2023-01-18 02:44:00
44,138,1,2023-01-18 02:45:00
0,0,0,2023-01-18 02:46:00
0,0,0,2023-01-18 02:47:00
8,0,1,2023-01-18 02:48:00
0,0,0,2023-01-18 02:49:00
236,327,0,2023-01-18 02:50:00
289,12640,0,2023-01-18 02:51:00
224,284,0,2023-01-18 02:52:00
0,0,0,2023-01-18 02:53:00
8,0,1,2023-01-18 02:54:00
0,0,0,2023-01-18 02:55:00
44,71,1,2023-01-18 02:56:00
235,6225,0,2023-01-18 02:57:00
168,4188,0,2023-01-18 02:58:00
1032,0,1,2023-01-18 02:59:00
0,0,0,2023-01-18 03:00:00
0,0,0,2023-01-18 03:01:00
340,283,0,2023-01-18 03:02:00
1032,0,1,2023-01-18 03:03:00
316,1092,0,2023-01-18 03:04:00
0,0,0,2023-01-18 03:05:00
45,114,1,2023-01-18 03:06:00
147,105,1,2023-01-18 03:07:00
0,0,0,2023-01-18 03:08:00
237,2431,0,2023-01-18 03:09:00
0,0,0,2023-01-18 03:10:00
26408,0,3,2023-01-18 03:11:00
295,8227,0,2023-01-18 03:12:00
0,0,0,2023-01-18 03:13:00
45,75,1,2023-01-18 03:14:00
0,0,0,2023-01-18 03:15:00
0,0,0,2023-01-18 03:16:00
45,77,1,2023-01-18 03:17:00
0,0,0,2023-01-18 03:18:00
216,2014,0,2023-01-18 03:19:00
334,0,0,2023-01-18 03:20:00
294,885,0,2023-01-18 03:21:00
373,0,0,2023-01-18 03:22:00
1032,0,1,2023-01-18 03:23:00
254,4845,0,2023-01-18 03:24:00
46,74,1,2023-01-18 03:25:00
1,0,0,2023-01-18 03:26:00
231,30262,0,2023-01-18 03:27:00
0,0,0,2023-01-18 03:28:00
147,105,1,2023-01-18 03:29:00
0,0,0,2023-01-18 03:30:00
334,1394,0,2023-01-18 03:31:00
330,7609,0,2023-01-18 03:32:00
0,0,0,2023-01-18 03:33:00
54540,8314,3,2023-01-18 03:34:00
43,43,1,2023-01-18 03:35:00
18,0,1,2023-01-18 03:36:00
935,336,0,2023-01-18 03:37:00
8,0,1,2023-01-18 03:38:00
0,0,0,2023-01-18 03:39:00
0,0,0,2023-01-18 03:40:00
